open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA3,MA5,MA21,MA56,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,MACD_Long_Signal,MACD_Long_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,Volume_MA20,Volume_Ratio,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Fast_Signal,MA_Signal,MACD_Signal_Analysis,MACD_Zero_Cross,RSI_Signal,BB_Width,BB_Squeeze,BB_Breakout_Strength,BB_Signal,Stoch_Signal,Fib_Key_Zone,综合信号
2025-07-14 19:00:00,119605.4,120076.9,119564.2,119920.0,4490.327,538089176.5788,97839.0,2611.854,312989067.9886,119803.59999999998,119906.96,,,119906.96,,,,,,,,,26.21318909999121,,,,,,,,,,,19.605247890780173,20.00075620323248,-44560.594,797.5913999999992,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,强买入,,False,,中轨附近,看跌交叉,,中性
2025-07-14 20:00:00,119920.3,120430.0,119505.0,120130.1,6220.405,746831440.9499,98428.0,3775.635,453348823.081,119885.23333333332,119960.36000000002,,,119960.36000000002,,,,,,,,,31.97144255455435,,,124084.14042219744,121075.40000000001,118066.65957780258,,,,,,23.45955271370812,21.443957946223453,-38340.189,810.3322599999993,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,看跌区域,0.049700276393015067,False,,弱势下轨区域,看涨交叉,,中性
2025-07-14 21:00:00,120130.0,120230.6,119798.4,120000.1,2647.591,317746057.4809,60573.0,1192.976,143169903.42,120016.73333333332,119908.2,,,119908.2,,,,,,,,,30.266393790268413,24.783467838741142,,123677.48144937021,120880.33571428573,118083.18997920124,,,,,,28.028873102485974,23.69789123565809,-40987.78,772.5190340000006,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,中性,中性,,看跌区域,0.046279582507048216,False,,弱势下轨区域,看涨交叉,,中性
2025-07-14 22:00:00,120000.1,120292.6,119889.2,120014.6,2319.658,278603796.0565,58168.0,1307.731,157074646.8266,120048.26666666665,119934.08,,,119934.08,,,,,,,,,30.74699475270536,24.999752113059007,,123219.09132572557,120698.5142857143,118177.93724570301,,,,,,29.591952346717417,27.026792720970505,-38668.121999999996,735.6071306000015,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,中性,中性,,看跌区域,0.04176649654600783,False,,弱势下轨区域,看涨交叉,,中性
2025-07-14 23:00:00,120014.6,120028.1,119735.6,119816.5,2155.509,258317355.9537,48570.0,1012.472,121328872.2489,119943.73333333332,119976.26000000001,,,119976.26000000001,,,,,,,,,27.70370295085834,23.985016695332746,,122922.6568601925,120543.98571428574,118165.31456837898,,,,,,29.366700481672314,28.99584197695857,-40823.630999999994,691.2964175400014,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,强买入,0.03946561301771958,False,,弱势下轨区域,看涨交叉,,中性
2025-07-15 00:00:00,119816.5,119919.4,119000.0,119458.4,6038.482,721391033.0158,108897.0,2547.208,304386316.2127,119763.16666666664,119883.94000000002,,,119883.94000000002,,,,,,,,,22.919471730166187,22.22857676246716,,122606.3547460224,120368.74285714286,118131.13096826331,,,,,,30.32719608533716,29.761949637908966,-46862.113,714.1067757860006,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,强买入,0.037179284850307186,False,,弱势下轨区域,看涨交叉,,中性
2025-07-15 01:00:00,119458.4,119497.8,118376.5,118491.3,12335.751,1467937973.6791,234346.0,5426.734,645880553.1903,119255.39999999998,119556.18000000002,,,119556.18000000002,,,,,,,,,14.84314210098185,18.32554621012264,,122599.77774974445,120155.65714285716,117711.53653596988,,,,,,22.32058618699494,27.338160918001474,-59197.864,754.826098207401,,,,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,极度超卖,0.04068257234000038,False,,弱势下轨区域,看跌交叉,,中性
2025-07-15 02:00:00,118491.4,118873.2,117833.0,118251.9,15348.778,1814598030.1438,298054.0,7801.043,922327582.3764,118733.86666666665,119206.54000000004,,,119206.54000000004,,,,,,,,,13.472118647825601,17.506105958683683,,122298.21603746258,119895.49285714286,117492.76967682314,8427.1799,1.8213421550428752,,,,17.282747873917938,23.310176715416684,-74546.642,783.3634883866605,,,73.20243239488414,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,中性,中性,,极度超卖,0.04008029197865843,False,,弱势下轨区域,看跌交叉,,中性
2025-07-15 03:00:00,118251.8,118251.8,116870.0,117209.2,24369.171,2861141776.4503,392483.0,11697.726,1373433526.2804,117984.13333333332,118645.46000000004,120395.12380952381,,118645.46000000004,120395.12380952381,,,,,,,,9.168732226020529,14.47097133509246,,122275.43070892713,119576.20714285715,116876.98357678717,9020.420849999999,2.7015558813977067,,,,10.345600260185776,16.649644773699553,-98915.81300000001,843.2171395479938,,,74.45102553333946,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,中性,,极度超卖,0.04514649913331388,False,,弱势下轨区域,超卖交叉,,中性
2025-07-15 04:00:00,117209.2,117530.7,116227.0,117481.8,17818.56,2084763323.6094,274564.0,8844.668,1035474547.0422,117647.63333333332,118178.52000000005,120145.1619047619,,118178.52000000005,120145.1619047619,,-1209.9768431229313,-1077.0253773982229,-132.95146572470844,,,,17.232661396050716,18.45162924096697,,122108.97479789016,119313.47857142858,116517.98234496701,9611.002099999998,1.8539752478048055,,,,18.504368544375797,15.37757222615984,-81097.25300000001,889.2654255931942,,,75.79488475885151,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看跌,,极度超卖,0.046859688610755144,False,,弱势下轨区域,超卖交叉,,看跌
2025-07-15 05:00:00,117481.7,117761.3,116972.0,117325.3,7770.177,912244516.7636,149083.0,4016.82,471620060.8233,117338.76666666666,117751.90000000005,119895.8857142857,,117751.90000000005,119895.8857142857,,-1221.3825900279335,-1125.1444482747931,-96.23814175314033,,,,16.265468316008832,17.935535215840563,,122241.22595026736,119132.20714285715,116023.18833544695,9588.930549999997,0.8103278003197136,,,,22.13247275658938,16.99414718705032,-88867.43000000001,879.268883033875,,,75.91929351928403,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看跌,,极度超卖,0.052194429734387954,False,,弱势下轨区域,看涨交叉,,看跌
2025-07-15 06:00:00,117325.2,117325.3,116724.6,117051.0,8759.999,1024836479.2123,141100.0,4086.231,478045391.2638,117286.03333333333,117463.84000000004,119661.17619047618,,117463.84000000004,119661.17619047618,,-1232.831441031347,-1161.0401125269777,-71.79132850436918,,,,14.59090590595991,17.036118581937902,,122221.49615490503,118902.9285714286,115584.36098795215,9711.445049999998,0.9020283752725349,,,,25.712313186276607,22.116384829080598,-97627.429,851.4119947304873,,,76.17914794871596,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看跌,,极度超卖,0.05581977876151093,False,,弱势下轨区域,看涨交叉,,看跌
2025-07-15 07:00:00,117051.0,117264.0,116371.0,116777.1,9244.232,1079629369.4082,159438.0,4672.832,545789350.6059,117051.13333333335,117168.88000000003,119416.66666666667,,117168.88000000003,119416.66666666667,,-1243.9956954481895,-1188.691973500715,-55.303721947474514,,,,13.02834475445164,16.16443662788223,,122241.07291758337,118680.92142857146,115120.76993955954,9880.618399999996,0.9355924523914418,,,,20.584733492106636,22.809839811657543,-106871.66100000001,855.5707952574387,,,76.61235576738446,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看跌,,极度超卖,0.05999534628073484,False,,弱势下轨区域,看跌交叉,,看跌
2025-07-15 08:00:00,116777.1,116871.0,116300.0,116766.5,6191.052,722667656.3254,123968.0,3172.937,370413200.3843,116864.86666666668,117080.34000000004,119192.47619047618,,117080.34000000004,119192.47619047618,,-1223.905423482167,-1200.429790161199,-23.475633320967972,,,,12.965653092084645,16.130039565833975,,122215.89941063318,118478.12857142859,114740.357732224,9927.355799999996,0.6236355505662446,,,,16.450276907469824,20.915774528617693,-113062.713,827.1137157316949,,,77.04177063178176,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看跌,,极度超卖,0.06309638554007285,False,,弱势下轨区域,看跌交叉,,看跌
2025-07-15 09:00:00,116766.6,117229.9,116684.3,116764.9,5254.729,614547641.0463,103640.0,2885.708,337515057.0739,116769.5,116936.96000000004,118948.2238095238,,116936.96000000004,118948.2238095238,,-1181.482241857113,-1194.1139407265036,12.631698869390675,,,,12.954675477251074,16.124461998643657,,122001.78039079832,118252.7642857143,114503.74818063027,9612.163449999996,0.5466749527651865,,,,15.176245820604459,17.403752073393644,-118317.44200000001,798.9623441585246,,,75.57815711940371,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,极度超卖,0.06340682397962229,False,,弱势下轨区域,超卖交叉,,中性
2025-07-15 10:00:00,116765.0,117222.2,116728.1,117055.0,3968.898,464302623.6924,80983.0,2157.928,252430488.7986,116862.13333333335,116882.90000000005,118728.02380952379,,116882.90000000005,118728.02380952379,,-1090.3928407997446,-1159.5402407509173,69.1473999511727,,,,26.17627716304555,21.429417901848367,,121561.68544108236,118033.1142857143,114504.54313034624,9038.300749999995,0.4391199308122163,,,,20.78225429602263,17.469592341365644,-114348.54400000001,768.4761097426713,,,74.26090495826347,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,强买入,0.05978951206568523,False,,弱势下轨区域,看涨交叉,,中性
2025-07-15 11:00:00,117055.0,117180.0,116331.7,117110.4,7919.67,924108502.4229,131670.0,3995.806,466291340.1587,116976.76666666668,116894.78000000006,118535.18571428569,,116894.78000000006,118535.18571428569,,-995.0173432031006,-1104.6992749016451,109.68193169854453,,,,28.592792177112358,22.43830018843923,,121044.47022032239,117826.70714285714,114608.94406539189,8515.514549999996,0.9300283563017344,,,,30.454890075720442,22.137796730782515,-106428.87400000001,776.4584987684044,,,73.53546637645644,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,强买入,0.05461856917657766,False,,弱势下轨区域,看涨交叉,,中性
2025-07-15 12:00:00,117110.4,117458.6,116388.0,117193.1,15460.587,1809545475.1571,250314.0,7614.989,891449595.9196,117119.50000000001,116977.98000000005,118408.04285714283,,116977.98000000005,118408.04285714283,,-895.6971467889962,-1035.0318988640954,139.33475207509923,-1384.728206932632,-1482.1799463250616,97.45173939242954,32.44402568730684,24.006981242537993,,120360.0874195399,117625.17142857143,114890.25543760296,8478.172299999995,1.823575465669648,,,,45.96199252446342,32.3997122987355,-90968.28700000001,805.8726488915646,,,71.42571578477427,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,看跌区域,0.04650222325294143,False,,中轨附近,看涨交叉,,中性
2025-07-15 13:00:00,117193.0,118499.8,117132.6,118067.7,20404.584,2405895711.0137,385984.0,9989.015,1177868292.5313,117457.0666666667,117238.22000000004,118303.60476190475,,117238.22000000004,118303.60476190475,,-703.3352054998977,-924.4663344093628,221.13112890946513,-1249.1366725998087,-1404.4988550833107,155.362182483502,59.43654767175066,38.234307607938284,27.85097510235484,119663.74300083499,117500.25714285714,115336.77128487929,9131.950099999996,2.2344169401451293,,,,62.31771028899984,46.244864296394574,-70563.70300000001,862.0053840024078,822.0833333333328,1.0485620484570604,65.47340530826051,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,看涨区域,0.03682521060949645,False,,中轨附近,看涨交叉,,中性
2025-07-15 14:00:00,118067.8,118439.2,115678.1,115979.6,27490.459,3211378003.0811,428365.0,12162.907,1420914758.9695,117080.13333333336,117081.16000000003,118117.6238095238,,117081.16000000003,118117.6238095238,,-797.2392298542691,-882.0572995576649,84.81806970339585,-1295.240893021677,-1368.0795343960995,72.83864137442242,28.129902235730235,25.810156229080842,23.109111570197378,119067.30375466375,117251.77142857143,115436.23910247911,10310.430949999996,2.666276427562905,,,,51.33639283086529,53.20536521477619,-98054.16200000001,1051.9148456021662,886.7172222222214,1.186302486564927,62.6901464477502,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,强买入,0.030968100591952614,False,,弱势下轨区域,看跌交叉,,中性
2025-07-15 15:00:00,115979.6,116752.9,115750.1,116393.0,16274.557,1891533333.805,286866.0,8360.009,971677930.9926,116813.43333333335,116948.76000000004,117964.64285714284,,116948.76000000004,117964.64285714284,,-795.5878963966825,-853.2341651706707,57.646268773988254,-1283.624075483007,-1339.9277147584019,56.30363927539497,35.925255651728584,30.61710799953686,25.69994917858204,118729.82642660943,117101.89285714286,115473.95928767628,10899.642449999996,1.4931276025481008,,,,38.79271457039219,50.81560589675244,-81779.60500000001,1047.0033610419484,890.5866481481469,1.1756333459737451,60.185213473290936,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,看跌区域,0.027803710593347252,True,,弱势下轨区域,看跌交叉,,中性
2025-07-15 16:00:00,116393.1,117727.4,116360.9,117195.9,17571.016,2058155718.6038,252689.0,8576.341,1004536813.8205,116522.83333333333,116965.86000000003,117834.92380952378,,116965.86000000003,117834.92380952378,,-681.9220468818385,-796.1301257410599,114.20807885922147,-1195.8453828189959,-1291.9002707785999,96.054887959604,48.56607012954709,38.89765212274739,30.411024002445775,118383.58864855823,117026.46428571429,115669.33992287035,11467.172999999997,1.5322883852890337,,,,29.937035593200136,40.022047664819205,-64208.58900000001,1078.9530249377535,906.4504265432086,1.1903056067306315,55.25195009227964,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,看跌区域,0.023193460917192012,True,,中轨附近,看跌交叉,,中性
2025-07-15 17:00:00,117195.9,117577.1,117125.0,117415.6,5290.958,620870958.4964,116059.0,2732.856,320724810.4771,117001.5,117010.36000000003,117705.66190476187,,117010.36000000003,117705.66190476187,,-561.1739516783709,-717.811401053497,156.63744937512604,-1095.9191092751862,-1226.5732169441287,130.65410766894252,51.61346074155878,40.97355203005101,31.638003996429966,118422.69259190079,117041.20714285715,115659.72169381351,11599.341349999999,0.45614296884193345,,,,46.9008044795689,38.54351821438707,-58917.63100000001,1016.2677224439788,891.3054123251018,1.140201448786106,50.81201304936947,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,看涨区域,0.02360682161039982,True,,中轨附近,看涨交叉,,中性
2025-07-15 18:00:00,117415.6,117436.3,116050.0,116723.3,15984.776,1865946981.2114,259172.0,6842.946,798396251.1257,117111.59999999999,116741.48000000003,117549.62380952376,,116741.48000000003,117549.62380952376,,-544.9884596554039,-660.2037539207993,115.21529426539541,-1060.366397988444,-1171.1709439589006,110.8045459704565,42.38199125049059,36.73797413456177,29.91842064722523,118340.05118213396,116987.02857142859,115634.00596072321,12282.597249999999,1.301416603886446,,,,50.80270758762436,42.54684922013113,-74902.407,1053.2709501995812,907.805231914265,1.1602389071701829,48.68389970391179,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,看跌区域,0.023131156115812655,True,,中轨附近,看涨交叉,,中性
2025-07-15 19:00:00,116723.2,117230.7,116300.0,116428.9,6816.66,795893653.9516,155923.0,3546.049,414038272.099,116855.93333333333,116831.34000000004,117378.87619047615,,116831.34000000004,117378.87619047615,,-555.4093521153263,-625.2722866523083,69.86293453698192,-1043.91266238784,-1128.7515167685472,84.83885438070706,38.92771523533637,35.07737684702464,29.219773750495904,118305.6468359717,116923.0,115540.3531640283,12515.6548,0.5446506881925187,,,,41.74197587742601,46.48182931487309,-81719.06700000001,1041.0138551796229,908.5683908504561,1.1457737971768889,46.768597692999876,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,看跌区域,0.023650553543301086,True,,中轨附近,看跌交叉,,中性
2025-07-15 20:00:00,116428.8,116715.9,116189.0,116410.0,4503.523,524570045.5166,106931.0,2183.917,254386901.4335,116520.73333333332,116834.74000000003,117216.66190476186,,116834.74000000003,117216.66190476186,,-551.8798129005154,-600.808128735044,48.928315834528576,-1020.6328107077425,-1092.7119480816123,72.0791373738698,38.69152479658422,34.96809957816831,29.1745287938881,118304.75209189899,116877.21428571429,115449.67647952959,12438.90685,0.36205134858775795,,,,29.862612373155457,40.8024319460686,-86222.59000000001,989.6024696616599,895.8461111554408,1.1046567678742216,45.22814574892041,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,看跌区域,0.02442799163051555,True,,中轨附近,看跌交叉,,中性
2025-07-15 21:00:00,116410.0,117610.6,116339.8,117542.4,6033.652,706751303.5646,113276.0,3436.126,402455183.1082,116793.76666666665,116904.04000000004,117125.42380952377,,116904.04000000004,117125.42380952377,,-404.0696701042325,-535.2286425247735,131.15897242054098,-900.4285643976036,-1028.6174868536093,128.18892245600568,56.94990831288301,45.8524867089262,35.376700282305045,118436.70095325542,116931.87857142856,115427.0561896017,12123.8019,0.4976699594538904,,,,39.53881229991347,37.04780018349831,-80188.93800000001,1017.7222226954942,908.3445741169261,1.1204142697553985,41.35950644984606,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速死叉,死叉,看涨,,看涨区域,0.02573844532750972,True,,强势上轨区域,看涨交叉,,中性
2025-07-15 22:00:00,117542.4,117849.0,117235.5,117807.7,4750.212,558426832.119,96710.0,2544.576,299180777.951,117253.36666666664,116982.46000000004,117092.8714285714,,116982.46000000004,117092.8714285714,,-260.7264790330519,-443.7279213608663,183.0014423278144,-774.8266213979514,-944.0205317017234,169.193910303772,60.19041994976384,48.046379615741166,36.71972286766136,118633.7418298261,117006.24999999999,115378.75817017387,11593.8736,0.40971742179421383,,,,56.37901478355318,41.926813152207366,-75438.72600000001,977.3000004259447,898.5164216463619,1.0876818462986206,37.3132736812672,,,,,,,,,,neutral,,,neutral,,,,2025-07-22 22:59:58,快速金叉,死叉,看涨,,看涨区域,0.027818887107759087,True,,强势上轨区域,看涨交叉,,中性
2025-07-15 23:00:00,117807.7,117965.6,117479.1,117738.5,4376.963,515462950.6599,88142.0,2152.128,253498682.4512,117696.19999999997,117185.50000000004,117068.42380952378,,117185.50000000004,117068.42380952378,,-162.9677325207449,-350.1411917474925,187.17345922674758,-673.1108356130571,-853.717299672168,180.60646405911086,58.842554148244275,47.505704726033635,36.514957227217174,118774.83324346776,117075.79285714285,115376.75247081794,10594.2632,0.41314463473023777,,,,77.64942413253837,57.85575040533501,-79815.68900000001,928.2200003833502,884.7825409248164,1.0490939382835593,33.77459473952056,115678.1,116671.6364,117286.2818,117783.05,118279.81820000001,118987.0814,119888.0,121033.0928,121630.8986,neutral,119888.0,115678.1,neutral,,,,2025-07-22 22:59:58,快速金叉,金叉,看涨,,看涨区域,0.029024623192568866,True,,强势上轨区域,看涨交叉,,超强看涨
2025-07-16 00:00:00,117738.6,118193.6,117409.4,118114.5,5356.157,631144642.7528,106225.0,3014.455,355276750.8526,117886.89999999998,117522.62000000004,117111.5333333333,,117522.62000000004,117111.5333333333,,-47.14807307602314,-249.14348552366937,201.99541244764623,-555.753899905656,-754.396166416664,198.64226651100796,63.95875520775889,50.7487935192257,38.44439295027106,119013.17220226915,117151.47142857141,115289.77065487368,9971.14305,0.5371657966535742,,,,87.72937289922841,73.91927060510665,-74459.532,913.8180003450163,881.4297895606562,1.0367450830093954,31.151923687762753,115678.1,116671.6364,117286.2818,117783.05,118279.81820000001,118987.0814,119888.0,121033.0928,121630.8986,neutral,119888.0,115678.1,neutral,,,,2025-07-22 22:59:58,快速金叉,金叉,看涨,,看涨区域,0.031782797962257595,False,,强势上轨区域,看涨交叉,,超强看涨
2025-07-16 01:00:00,118114.5,118208.6,117575.2,117726.7,3850.52,453762880.4223,83006.0,1653.281,194813625.2718,117859.89999999998,117785.96000000004,117123.19523809521,,117785.96000000004,117123.19523809521,,-10.802273273540777,-169.69641477362651,158.89414150008574,-488.4098175148829,-665.7340501160703,177.32423260118742,55.6367548848761,47.49002318234814,37.236924156708575,119103.68170617496,117195.49285714285,115287.30400811073,9775.1602,0.39390863384520286,,,,87.91159441015873,84.43013048064184,-78310.05200000001,885.7762003105156,873.1621299086346,1.0144464240601008,28.830094892433596,115678.1,116677.9848,117296.5576,117796.5,118296.4424,119008.2248,119914.9,121067.3096,121668.93519999999,neutral,119914.9,115678.1,neutral,,,,2025-07-22 22:59:58,快速金叉,金叉,看涨,,看涨区域,0.03256420195882668,False,,中轨附近,超买交叉,,强烈看涨
2025-07-16 02:00:00,117726.7,117768.9,117017.1,117335.1,5231.061,613607830.4372,109793.0,2345.416,275099363.4822,117725.4333333333,117744.50000000003,117123.6619047619,,117744.50000000003,117123.6619047619,,-31.05748222328839,-123.48343725684714,92.42595503355875,-461.3201823937561,-597.5960942086323,136.27591181487617,48.241838850089266,44.390214850258424,36.05400633805445,119116.56572572459,117205.6357142857,115294.70570284681,9598.7133,0.5449752312114583,,,,77.83974940366909,84.4935722376854,-83541.11300000001,872.3785802794628,869.1167255783463,1.0037530686099108,26.741595486671724,115678.1,116721.66840000001,117367.26580000001,117889.05,118410.8342,119153.71340000001,120100.0,114475.3432,113847.43340000001,downtrend,120100.0,115678.1,fib_382_reject_缩量,114475.3432,117367.26580000001,0.3747257966032706,2025-07-22 22:59:58,快速死叉,金叉,看涨,,看跌区域,0.03260815915195748,False,,中轨附近,看跌交叉,关键支撑区,看涨
